商品链接,商品编号,商品标题,店铺名称,商品价格,品牌,商品名称,商品编号,CPU型号,运行内存,机身颜色,三防标准,屏幕分辨率,充电功率,泰尔电竞评级,支持IPv6,屏幕材质,后摄主像素,机身内存,机身色系,风格,特征特质,主体.CCC强制性认证,主体.电信设备进网许可证,主体.上市日期,主体.机型,主体.入网型号,基本信息.机身颜色,基本信息.机身重量,基本信息.机身尺寸,存储.存储卡,存储.运行内存,存储.机身内存,屏幕.屏幕刷新率,屏幕.屏幕尺寸,屏幕.屏幕特色,电池信息.无线充电,电池信息.电池容量,电池信息.充电功率,操作系统.系统,网络支持.5G网络,网络支持.4G网络,网络支持.SIM卡类型,网络支持.卫星网络,网络支持.双卡机类型,网络支持.SIM卡数量,数据接口.充电接口,手机特性.生物识别,摄像头.前摄主像素,摄像头.拍照特色,摄像头.后摄2-超广角像素,摄像头.后摄3-tele像素,SkuId,ProductId,ShowCount,ShowCountStr,CommentCountStr,CommentCount,AverageScore,DefaultGoodCountStr,DefaultGoodCount,GoodCountStr,GoodCount,AfterCount,OneYear,AfterCountStr,VideoCount,VideoCountStr,GoodRate,GoodRateShow,GoodRateStyle,GeneralCountStr,GeneralCount,GeneralRate,GeneralRateShow,GeneralRateStyle,PoorCountStr,PoorCount,SensitiveBook,PoorRate,PoorRateShow,PoorRateStyle
https://item.jd.com/10082352572685.html,10082352572685,荣耀 X50 骁龙6芯片 1.5K清护眼硬核曲屏 5800mAh耐久大电池 5G手机 燃橙色 8GB+128GB,屹安手机专营店,1279.0,荣耀,荣耀X50,10082352572685,骁龙600系列,未公布,秘海蓝,IP53,未上市,以官网信息为准,否,支持IPv6,未上市,以官网信息为准,未公布,,,,是,是,,荣耀 X50,,秘海蓝,,,不支持,,,120Hz,6.78英寸,,不支持,,35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,,未上市,前置双摄；蔡司影像,普通(以官网信息为准),普通(以官网信息为准),10082352572685,10082352572685,0,0,4,0,5,4,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10082953153408.html,10082953153408,荣耀X50 GT 新品5g手机 5800mAh电池 银翼战神 16G+512G,翔辰手机专营店,2399.0,荣耀（HONOR）,荣耀（HONOR）X50,10082953153408,第一代骁龙8+,12GB,幻夜黑,IP53,1.5K,26-49W,否,支持IPv6,OLED曲面屏,1亿像素,256GB,,,,是,是,2024-01-04,荣耀 X50 GT,ALP-AN00,幻夜黑,192g,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,120Hz,6.78英寸,无,不支持,5800mAh(typ),35W,MagicOS,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,屏幕指纹,800万像素,前置双摄；蔡司影像,普通(以官网信息为准),普通(以官网信息为准),10082953153408,10082953153408,0,5,26,0,5,13,0,10+,0,0,0,0,0,1,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10083237056736.html,10083237056736,荣耀X50i 一亿像素超清影像 轻羽灵感设计 6.7英寸超窄边护眼全视屏 5G手机 杏花羽 12GB+256GB,众盛环中手机店,1499.0,荣耀（HONOR）,荣耀（HONOR）X50i,10083237056736,天玑6020,12GB,杏花羽,不支持防水,FHD+,以官网信息为准,,,LTPS LCD,1亿像素,256GB,粉色系,,,,,,荣耀 X50i,,杏花羽,179g,宽74.5mm；长162.9mm；厚7.48mm,不支持,12GB,256GB,90Hz,6.6英寸,无,不支持,4500mAh(typ),26W,Android,支持5G,4G FDD-LTE；4G TD-LTE,以官网信息为准,不支持,以官网信息为准,1个,,无,800万像素,,普通(以官网信息为准),无,10083237056736,10083237056736,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10083237156232.html,10083237156232,荣耀X50代骁龙6芯片 1.5K超清护眼硬核曲屏 5800mAh超耐久大电池 5G手机 典雅黑 8GB+256GB,众盛环中手机店,1398.0,荣耀（HONOR）,荣耀（HONOR）荣耀x50,10083237156232,骁龙600系列,8GB,典雅黑,IP53,FHD+,26-49W,,,OLED曲面屏,5000万像素,256GB,黑色系,,高频PWM调光,,,,荣耀 X50,,典雅黑,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,8GB,256GB,以官网信息为准,6.78英寸,德国莱茵护眼；高频PWM调光,不支持,5800mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,以官网信息为准,不支持,以官网信息为准,1个,,无,800万像素,,普通(以官网信息为准),无,10083237156232,10083237156232,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10083285329378.html,10083285329378,荣耀X50 5G全网通手机 第一代骁龙6芯片 1.5K超清护眼硬核曲屏 5800mAh超耐久大电池 屏幕指纹 35w充电 典雅黑 8GB+128GB,乐卞手机通讯专营店,1219.0,荣耀（HONOR）,荣耀（HONOR）X50,10083285329378,第一代骁龙6,8GB,典雅黑,IP53,1.5K,26-49W,否,支持IPv6,OLED曲面屏,1亿像素,128GB,黑色系,,,是,是,2023-07-14,荣耀 X50,ALI-AN00,典雅黑,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,8GB,128GB,120Hz,6.78英寸,无,不支持,5800mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,以官网信息为准,不支持,双卡双待,2个,Type-C,屏幕指纹；人脸识别,800万像素,前置双摄,无,普通(以官网信息为准),10083285329378,10083285329378,0,8,16,0,5,4,0,10+,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10083297163114.html,10083297163114,荣耀X50i 一亿像素超清影像 6.7英寸超窄边护眼全视屏 全网通5G新品手机 轻羽灵感设计 杨柳风 12GB+256GB,乐卞手机通讯专营店,1379.0,荣耀（HONOR）,荣耀（HONOR）X50i,10083297163114,天玑6020,12GB,杨柳风,不支持防水,FHD+,26-49W,,支持IPv6,LCD,1亿像素,256GB,混合色系,,,是,是,2023-04-25,荣耀 X50i,,杨柳风,179g,宽74.5mm；长162.9mm；厚7.48mm,不支持,12GB,256GB,90Hz,6.7英寸,无,不支持,4500mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,,双卡双待,2个,Type-C,人脸识别,800万像素,,无,普通(以官网信息为准),10083297163114,10083297163114,0,1,12,0,5,10,0,2,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10083786545571.html,10083786545571,荣耀选24期【免息】X50  第一代骁龙6芯片5800mAh超耐久大电池 5G手机 雨后初晴 16+512GB 12期【免息】,漫博游旗舰店,1999.0,荣耀（HONOR）,荣耀（HONOR）X50,10083786545571,第一代骁龙6,16GB,雨后初晴,未上市,FHD+,26-49W,否,支持IPv6,OLED曲面屏,1亿像素,512GB,,,,是,是,2023-07-04,荣耀 X50,,雨后初晴,,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,120Hz,6.78英寸,无,以官网信息为准,5800mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,,800万像素,前置双摄,未上市,未上市,10083786545571,10083786545571,0,10,200+,0,5,200+,0,80+,0,0,0,0,0,0,0.95,95,142,1,0,0.011,1,2,3,0,0,0.039,4,6
https://item.jd.com/10083948455478.html,10083948455478,荣耀（HONOR）X50i 一亿像素超清影像 轻羽灵感设计 6.7英寸超窄边护眼全视屏 5G手机 杨柳风 12GB+256GB,垠之诺手机专营店,1428.0,荣耀（HONOR）,荣耀（HONOR）X50i,10083948455478,未公布,12GB,杨柳风,IP68,HD+,以官网信息为准,,,LCD,以官网信息为准,256GB,黑色系,,,是,是,,荣耀 X50i,,杨柳风,179g,宽74.5mm；长162.9mm；厚7.48mm,不支持,,,90Hz,6.7英寸,无,以官网信息为准,,35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,以官网信息为准,,双卡双待,2个,Type-C,,800万像素,,普通(以官网信息为准),普通(以官网信息为准),10083948455478,10083948455478,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10084142872375.html,10084142872375,【全新原封】荣耀x50 新品5G手机荣耀x40升级版 【勃朗蓝 5G】X50 8G+256G,京之家手机经营部,1499.0,荣耀（HONOR）,荣耀（HONOR）X50,10084142872375,第一代骁龙6,,,IP53,1.5K,,否,不支持IPv6,OLED曲面屏,1300万像素,,,,高频PWM调光,是,是,,荣耀 X50,,,,宽75.5mm；长163.6mm；厚7.98mm,,,,120Hz,6.78英寸,德国莱茵护眼；高频PWM调光,,,,Android,,,,,,,,无,,,,,10084142872375,10084142872375,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10084813670206.html,10084813670206,荣耀荣耀 X50 第一代骁龙6芯片 1.5K超清护眼硬核曲屏 5800mAh 5G手机 X50【雨后初晴】 12GB+256GB,耳东陈手机专营店,1546.0,荣耀（HONOR）,荣耀（HONOR）X50,10084813670206,骁龙600系列,8GB,燃橙色,生活防水,HD+,26-49W,否,支持IPv6,OLED直屏,普通(以官网信息为准),128GB,混合色系,,,是,是,2023-07-13,未上市,,燃橙色,1885g,宽75.5mm；长163mm；厚7.98mm,不支持,8GB,128GB,120Hz,6.6英寸,SGS认证,以官网信息为准,1mAh(typ),50W,Android,支持5G,4G FDD-LTE；4G TD-LTE,以官网信息为准,不支持,以官网信息为准,2个,Type-C,侧面指纹；人脸识别,800万像素,前置双摄；蔡司联名,普通(以官网信息为准),普通(以官网信息为准),10084813670206,10084813670206,0,1,3,0,5,2,0,1,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10085185765455.html,10085185765455,荣耀X50 5G手机 1.5K超清护眼曲屏 5800mAh大电池 1亿像素 典雅黑 8GB+128GB,湘桂发手机旗舰店,1299.0,荣耀（HONOR）,荣耀X50 5G手机 1.5K超清护眼曲屏 5800mAh大电池 1亿像素 典雅黑 8GB+128GB,10085185765455,第一代骁龙6,8GB,耀,不支持防水,FHD+,26-49W,,,OLED曲面屏,1亿像素,128GB,纯色,,,,,,荣耀 X50,,耀,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,,6.78英寸,无,不支持,,35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,,,,,,,800万像素,,无,无,10085185765455,10085185765455,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10085194257429.html,10085194257429,荣耀X50i 一亿像素超清影像 4500mAh大电池 35W超级快充 6.7英寸超窄边护眼全视屏 5 杏花羽 12GB+256GB,瑞淳手机通讯专营店,1399.0,荣耀,荣耀荣耀X50I,10085194257429,天玑6020,12GB,杏花羽,不支持防水,FHD+,26-49W,,,LTPS LCD,1亿像素,256GB,粉色系,,轻薄,是,是,,荣耀 X50i,CRT-AN00,杏花羽,179g,宽74.5mm；长162.9mm；厚7.48mm,不支持,12GB,256GB,90Hz,6.7英寸,无,不支持,4500mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,,双卡双待,2个,Type-C,侧面指纹；人脸识别,800万像素,,普通(以官网信息为准),无,10085194257429,10085194257429,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10085428986229.html,10085428986229,荣耀荣耀X50手机5G曲面屏12+512GB十面防摔1亿像素 勃朗蓝 16GB+ 512GB,远光手机数码经营部小店,1799.0,荣耀,荣耀X50,10085428986229,第一代骁龙6,,,生活防水,QHD+及以上,,否,不支持IPv6,OLED曲面屏,1亿像素,,,,轻薄，LTPO屏幕，防水防尘,是,是,,荣耀 X50,,,,宽75.5mm；长163.6mm；厚7.98mm,,,,120Hz,6.78英寸,昆仑玻璃；德国莱茵护眼,,,,Android,,,,,,,,屏幕指纹；人脸识别,,,,,10085428986229,10085428986229,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10085486371420.html,10085486371420,荣耀x50 新品5G手机代骁龙6芯片 x40升级版清护眼硬核曲屏 5800mAh长续航 雨后初晴 16GB+512GB 套餐二【享白条(12期)免息】,亿豪鸿信手机专营店,2099.0,荣耀（HONOR）,荣耀（HONOR）X50,10085486371420,骁龙600系列,16GB,雨后初晴,IP53,1.5K,以官网信息为准,否,支持IPv6,OLED曲面屏,1亿像素,512GB,银色系,,,是,是,2023-07-05,荣耀 X50,,雨后初晴,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,16GB,512GB,120Hz,6.6英寸,德国莱茵护眼；高频PWM调光,不支持,5800mAh(typ),26W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,屏幕指纹,800万像素,前置双摄；蔡司影像,普通(以官网信息为准),普通(以官网信息为准),10085486371420,10085486371420,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10086190323797.html,10086190323797,荣耀【24期|免息】荣耀x50 新品5G手机 大电量长续航 典雅黑 8G+256G,华耀手机专营店,1449.0,荣耀（HONOR）,荣耀（HONOR）X50,10086190323797,第一代骁龙6,8GB,典雅黑,IP53,1.5K,26-49W,否,不支持IPv6,OLED曲面屏,5000万像素,256GB,黑色系,时尚，科技，ins风,,是,是,2023-07-10,荣耀 X50,ALI-AN00,典雅黑,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,8GB,256GB,120Hz,6.78英寸,德国莱茵护眼,不支持,5800mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,屏幕指纹,800万像素,无,普通(以官网信息为准),无,10086190323797,10086190323797,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10086190407923.html,10086190407923,荣耀X50 第一代骁龙6芯片 1.5K超清护眼硬核曲屏 5800mAh超耐久大电池 5G手机 雨后初晴 8GB+128GB,沙力手机专营店,1249.0,荣耀（HONOR）,荣耀（HONOR）X50,10086190407923,第一代骁龙6,8GB,雨后初晴,IP53,1.5K,26-49W,否,支持IPv6,OLED曲面屏,1亿像素,128GB,白色系,简约风，时尚,,是,是,2023-07-04,荣耀 X50,,雨后初晴,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,8GB,128GB,120Hz,6.78英寸,德国莱茵护眼；高频PWM调光,不支持,5800mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,屏幕指纹；人脸识别,800万像素,,普通(以官网信息为准),无,10086190407923,10086190407923,0,10+,23,0,5,11,0,10+,0,0,0,0,0,1,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10086372678637.html,10086372678637,荣耀X50i 一亿像素超清影像 轻羽灵感设计 6.7英寸窄边护眼全视屏 全网通5G手机 杨柳风 12GB+256GB,杉谦手机专营店,1449.0,荣耀,荣耀X50i,10086372678637,天玑6020,12GB,杨柳风,不支持防水,未上市,26-49W,,,LTPS LCD,1亿像素,256GB,,大气，时尚，科技,,是,是,,荣耀 X50i,,杨柳风,,宽74.5mm；长162.9mm；厚7.48mm,不支持,,,90Hz,6.7英寸,,不支持,4500mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,,双卡双待,2个,Type-C,侧面指纹；人脸识别,800万像素,,普通(以官网信息为准),普通(以官网信息为准),10086372678637,10086372678637,0,0,2,0,5,2,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10086373796358.html,10086373796358,荣耀X50 第一代骁龙6芯片 1.5K超清护眼硬核曲面屏 5800mAh超续航大电池 5G智能手机 勃朗蓝 16GB+512GB,杉谦手机专营店,1859.0,荣耀,荣耀X50,10086373796358,第一代骁龙6,16GB,勃朗蓝,生活防水,HD+,26-49W,否,支持IPv6,OLED曲面屏,1亿像素,512GB,,时尚，科技，炫彩,,是,是,,荣耀 X50,,勃朗蓝,,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,120Hz,6.78英寸,未上市,不支持,5800mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,屏幕指纹；人脸识别,800万像素,前置双摄；蔡司影像,未上市,未上市,10086373796358,10086373796358,0,0,4,0,5,3,0,1,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10086475644185.html,10086475644185,荣耀X50 5G手机 5800mAh耐久大电池 X50 雨后初晴 16G+512G,翔辰手机专营店,1899.0,荣耀（HONOR）,荣耀（HONOR）X50,10086475644185,第一代骁龙6,16GB,雨后初晴,不支持防水,1.5K,26-49W,,,OLED曲面屏,1亿像素,512GB,,时尚,,是,是,2023-07-05,荣耀 X50,ALI-AN00,雨后初晴,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,16GB,512GB,120Hz,6.78英寸,德国莱茵护眼；高频PWM调光,不支持,5800mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,,双卡双待,2个,Type-C,屏幕指纹,800万像素,,普通(以官网信息为准),普通(以官网信息为准),10086475644185,10086475644185,0,3,200+,0,5,100+,0,40+,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10087068775900.html,10087068775900,荣耀X50 第一代骁龙6芯片 1.5K超清护眼硬核曲屏 5800mAh超耐久大电池 5G手机 X50【曲屏】燃橙色 16GB+512GB,靌贝卖场店,1989.0,荣耀,荣耀X50,10087068775900,第一代骁龙6,16GB,燃橙色,IP53,1.5K,26-49W,否,支持IPv6,OLED曲面屏,普通(以官网信息为准),512GB,,,,是,是,,荣耀 X50,,燃橙色,,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,120Hz,6.78英寸,无,不支持,,35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,侧面指纹,800万像素,前置双摄；蔡司联名,普通(以官网信息为准),无,10087068775900,10087068775900,0,10,100+,0,5,100+,0,10+,0,0,0,5,0,5,0.94,94,141,1,0,0.06,6,9,0,0,0,0.0,0,0
https://item.jd.com/10087075640810.html,10087075640810,荣耀现货当天发  荣耀 X50 5G曲屏快充游戏旗舰手机 5800mAh超耐久大电池 X50【曲屏】勃朗蓝 12GB+256GB,巨选旗舰店,1789.0,荣耀,荣耀X50,10087075640810,第一代骁龙6,12GB,勃朗蓝,IP68,未上市,26-49W,否,支持IPv6,OLED曲面屏,1亿像素,256GB,,,,是,是,,荣耀 X50,,勃朗蓝,,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,120Hz,6.78英寸,未上市,以官网信息为准,,35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,支持,双卡双待,2个,Type-C,,800万像素,双主摄；光学长焦,普通(以官网信息为准),普通(以官网信息为准),10087075640810,10087075640810,0,70+,1000+,0,5,1000+,0,200+,0,0,0,50+,0,10+,0.97,97,145,2,0,0.007,1,1,6,0,0,0.023,2,4
https://item.jd.com/10087343916661.html,10087343916661,荣耀新品当天发x50 12+256G 5G快充1亿像素游戏 【燃橙色】X50 8G+256G,迪赞卡商专营店,1488.0,荣耀,荣耀X50,10087343916661,第一代骁龙6,8GB,黑色,IP53,HD+,26-49W,否,支持IPv6,OLED直屏,1亿像素,128GB,,,,是,是,,荣耀 X50,,黑色,,,不支持,,,120Hz,6.78英寸,,以官网信息为准,,35W,Android,支持5G,,Nano SIM,不支持,双卡双待,2个,Type-C,,800万像素,前置双摄；蔡司联名,普通(以官网信息为准),普通(以官网信息为准),10087343916661,10087343916661,0,0,4,0,5,4,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10087824196851.html,10087824196851,荣耀X50 一亿像素定制防爆手机 化工厂医药工业石油天然气专用 X50I 防爆定制版（带证书） 8+256GB,EX本安防爆手机经营部,1822.8,荣耀（HONOR）,荣耀（HONOR）X50,10087824196851,天玑700系列,,,不支持防水,FHD+,,否,支持IPv6,LCD,1亿像素,,,,,是,是,,荣耀 50,,,,宽74.5mm；长162.9mm；厚7.48mm,,,,90Hz,6.7英寸,无,,,,Android,,,,,,,,人脸识别,,,,,10087824196851,10087824196851,0,0,3,0,5,2,0,1,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10088028635874.html,10088028635874,荣耀全新现货当天发 荣耀X50 新品5G手机 勃朗蓝 12+256GB,京冠之家经营部,1520.0,荣耀,荣耀X50,10088028635874,,,,不支持防水,1.5K,,,,OLED曲面屏,1亿像素,,,,,是,是,,荣耀 X50,,,,,,,,,,,,,,,,,,,,,,,,,,,10088028635874,10088028635874,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10088196265695.html,10088196265695,荣耀X50i 一亿像素超清影像 轻羽灵感设计 6.7英寸超窄边护眼 墨玉青 【荣耀X50i】8GB+256GB,全新手机通讯工作室,1299.0,荣耀（HONOR）,荣耀（HONOR）X50i,10088196265695,未公布,,,不支持防水,未上市,,硬核电竞手机,不支持IPv6,未上市,1亿像素,,,,,是,是,,荣耀 X50i,,,,宽74.5mm；长162.9mm；厚7.48mm,,,,90Hz,6.7英寸,无,,,,Android,,,,,,,,侧面指纹；人脸识别,,,,,10088196265695,10088196265695,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10088277234211.html,10088277234211,荣耀X50i 一亿像素超清影像 轻羽灵感设计 6.7英寸超窄边护眼 杏花羽 【荣耀X50i】12GB+256GB,晓乐手机通讯经营部,1499.0,荣耀（HONOR）,荣耀（HONOR）X50i,10088277234211,未公布,,,不支持防水,未上市,,硬核电竞手机,不支持IPv6,未上市,1亿像素,,,,,是,是,,荣耀 X50i,,,,宽74.5mm；长162.9mm；厚7.48mm,,,,90Hz,,无,,,,Android,,,,,,,,侧面指纹；人脸识别,,,,,10088277234211,10088277234211,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10088401193063.html,10088401193063,荣耀x50 超久耐大电池 一亿像素大底主摄 5G手机   x50 典雅黑 8GB+256GB（全新未激活）,诚信数码经营部,1329.0,荣耀,荣耀X50,10088401193063,第一代骁龙6,,,IP53,1.5K,,否,支持IPv6,OLED曲面屏,以官网信息为准,,,,轻薄，高频PWM调光,是,是,,荣耀 X50,,,,宽75.5mm；长163.6mm；厚7.98mm,,,,120Hz,6.78英寸,SGS认证；德国莱茵护眼；高频PWM调光,,,,Android,,,,,,,,屏幕指纹；人脸识别,,,,,10088401193063,10088401193063,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10088401515861.html,10088401515861,荣耀 X50  超耐久大电池 5G全网通手机 备用机 典雅黑 8GB+256GB（全新未激活）,京北北手机经营部,1349.0,荣耀,荣耀X50,10088401515861,第一代骁龙6,,,IP53,1.5K,,否,支持IPv6,OLED曲面屏,以官网信息为准,,,,轻薄，高频PWM调光,是,是,,荣耀 X50,,,,宽75.5mm；长163.6mm；厚7.98mm,,,,120Hz,6.78英寸,德国莱茵护眼；高频PWM调光,,,,Android,,,,,,,,屏幕指纹；人脸识别,,,,,10088401515861,10088401515861,0,0,5,0,5,5,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10088492383653.html,10088492383653,荣耀 X50 第一代骁龙6芯片 1.5K超清护眼硬核曲屏 5800mAh超耐久大电池 5G手机 勃朗蓝 8GB+256GB,浩昱禾手机专营店,1349.0,荣耀,荣耀X50,10088492383653,第一代骁龙6,8GB,勃朗蓝,生活防水,1.5K,26-49W,否,支持IPv6,OLED曲面屏,以官网信息为准,256GB,,轻奢,轻薄,是,是,,荣耀 X50,ALI-AN00,勃朗蓝,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,120Hz,6.78英寸,德国莱茵护眼；高频PWM调光,以官网信息为准,5800mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,屏幕指纹；人脸识别,800万像素,前置双摄；蔡司影像,普通(以官网信息为准),普通(以官网信息为准),10088492383653,10088492383653,0,2,28,0,5,23,0,5,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10088492400587.html,10088492400587,荣耀 X50i 一亿像素超清影像 6.7英寸超窄边护眼全视屏 5G手机 幻夜黑 12GB+256GB,浩昱禾手机专营店,1358.0,荣耀,荣耀畅玩X50i,10088492400587,天玑6020,12GB,幻夜黑,不支持防水,FHD+,26-49W,,,LTPS LCD,1亿像素,256GB,,,轻薄,是,,,荣耀 X50i,CRT-AN00,幻夜黑,179g,宽74.5mm；长162.9mm；厚7.48mm,,,,90Hz,6.7英寸,,以官网信息为准,4500mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,,,双卡双待,2个,Type-C,人脸识别,800万像素,,普通(以官网信息为准),普通(以官网信息为准),10088492400587,10088492400587,0,0,4,0,5,3,0,1,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10088815800654.html,10088815800654,荣耀X50 第一代骁龙6芯片 1.5K超清护眼硬核曲屏 5800mAh超耐久大电池 5G 智能手机 典雅黑 16GB+512GB,嘉乐手机专营店,1799.0,荣耀,荣耀X50,10088815800654,第一代骁龙6,16GB,典雅黑,IP53,1.5K,26-49W,否,支持IPv6,OLED曲面屏,1亿像素,512GB,,时尚，商务,,是,是,2023-07-06,荣耀 X50,,典雅黑,185g,宽75.5mm；长163.6mm；厚7.98mm,不支持,,,120Hz,6.78英寸,德国莱茵护眼；高频PWM调光,不支持,5800mAh(typ),35W,Android,支持5G,4G FDD-LTE；4G TD-LTE,Nano SIM,不支持,双卡双待,2个,Type-C,屏幕指纹；人脸识别,800万像素,前置双摄；蔡司联名,普通(以官网信息为准),无,10088815800654,10088815800654,0,0,1,0,5,1,0,0,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
https://item.jd.com/10088854744352.html,10088854744352,荣耀90 Pro 2亿像素写真相机 零调光护眼屏 5000mAh轻薄长续航 荣耀X50【勃朗蓝】 16GB+512GB,至臻手机小店,1899.0,荣耀（HONOR）,荣耀（HONOR）90 Pro,10088854744352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10088854744352,10088854744352,0,0,9,0,5,8,0,1,0,0,0,0,0,0,1.0,100,150,0,0,0.0,0,0,0,0,0,0.0,0,0
