skuid,comment_id,score,content,creationTime,img_urls,productColor,buyCount,location,nickname,referenceTime,referenceName
100052820590,20864733706,5,质量很过关，品质有保障，相当不错的选择，好多朋友看我用都想买，我都推荐了感觉实物比图片更好看，价格和质量成正比，这次购物非常满意，喜欢的宝宝赶紧下手,2024-05-29 21:42:22,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/148304/4/43279/43137/665730bdFad80e813/1f119e5a2bd1ead9.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/244991/27/9934/80772/665730bdF025c5129/549d037710b22b74.jpg']",冰白玉,1,新疆,a***b,2024-05-26 21:07:23,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20822073806,5,"像素还挺好的 适合爱拍照的友友
微曲屏第一次用，以为会不习惯 用久了没啥感觉
我买的白色会比较好搭配手机壳
续航方面 一天不怎么玩 可以一天一充，玩得多就两次，充电速度很快 挺好的 
耳机接口是Type-C 音效稍微差一点 不过不影响
还有一点 就是柔光环！我那个用果的朋友羡慕了哈哈哈哈哈 发现自拍居然也可以柔光哈哈哈哈 她觉得很高级😆
总体来说 对这个手机挺满意哒",2024-05-19 12:42:23,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/190910/6/45782/188099/6649832bF83240669/78ee99b23dd612d5.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/88176/33/42043/153878/6649832cF8b5f73b9/138cc949514b2ef3.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/247579/24/9360/280975/6649832dF19992134/32061b79b5e2d3f5.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/133696/11/40789/79734/6649832eF8cab4eb1/d95eca29bc2ea327.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/224949/16/13576/53384/6649832eF6f734cd4/1b051ae5db57e615.jpg']",冰白玉,1,湖南,j***i,2024-05-03 17:38:25,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20587554047,5,店家发货非常快，服务态度很好，应该是正品，一次很愉快的购物整体来说还是很不错的，店家服务态度很好，而且质量也很好，没有异味宝贝真不错，做的真细心，值得拥有，快递很快快递很快，质量棒极了，建议购买你是个明白人，我明白你明白的意思。我也是明白人，明白人就应该明白我明白你明白的意思，你明白我只是想给个好评吗？,2024-03-16 20:04:23,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/217059/27/36082/37971/65f58ac1F91f1328a/3d38b590dc374465.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/232975/13/13868/74574/65f58ac2Fc38c2c18/f763ddc5bf4b9253.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/232232/25/15233/51539/65f58ac2F9b0b8e9d/a0605e71e36811fc.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/239219/31/6172/52375/65f58ac3Fcf93291c/ae6f408b56db4f8e.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/190792/16/42925/66389/65f58ac4Fed80c892/96f6a08d0ef42fad.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/191831/12/43375/83092/65f58ac4F1edb222f/3f611686a40cb62b.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/196725/37/42423/53246/65f58ac5Fefbb7d7c/1ace8443061393d5.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/199003/33/39593/80051/65f58ac6F09f5d6d9/4d0a7b1060558798.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/95763/25/44713/59814/65f58ac6Ff963ed9e/9676147d4781cf7d.jpg']",山海青,1,北京,变***克,2024-03-15 12:51:33,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20694629624,5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的!掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好!不得不得竖起大拇指。下次需要的时候我还会再来的！,2024-04-15 00:01:09,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/248116/21/7485/56843/661bfdc2F3f19f6bf/92b0c10bbe539475.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/247511/9/7451/75346/661bfdc3Fdc052b0a/2c60e4bdf8ddef56.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/183491/16/43300/82563/661bfdc4Fd731a262/4b74e42fa2bfc10f.jpg']",冰白玉,2,四川,囍***酸,2024-04-13 06:58:29,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20655480596,5,还可以，轻薄，外观时尚，尺寸大了点！系统较华为小米流畅度差一点点！好在实惠，耐用与否需要时间来证明！拍照功能比较多，盲拍较其他旗舰机肯定差点意思，但这个价位也没啥好抱怨的！,2024-04-04 01:34:54,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/244612/3/7059/74128/660d9338Fa1d24ad0/8226fbbec581592a.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/219359/7/39482/96382/660d9339F7e508f6e/9c898611b94dbeec.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/233669/8/15093/66091/660d9339F81c597a1/51e7dd7b4169cb2c.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/88329/7/42289/95560/660d933aF786ce2e2/4b439490bdc107d1.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/231496/30/15593/97325/660d933aFf6c8abe2/48a0a86ae6ed137c.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/137407/6/41538/73352/660d933bFe54482e7/97e872471bc1474d.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/186394/16/41879/115963/660d933cF15e75913/33d8e48f2cb949a3.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/239940/23/3658/97642/660d933cF7f1bbe1d/0d5907d25eaee0d5.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/195059/15/43430/42184/660d933dF8901055a/b064a9e13520cd1e.jpg']",冰白玉,1,广东,D***c,2024-04-02 15:41:42,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20565515101,5,还可以吧  需要一个备用机  不过曲面屏还是不习惯  用起来没什么问题  目前都还顺利  京东物流很快  服务也很好  买起来放心,2024-03-10 21:05:53,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/91689/14/39020/214442/65edb02fFe9272d3a/7651248ad9bebce1.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/102766/30/46512/93682/65edaf96F3254d094/2229876485cdb40c.jpg']",冰白玉,1,海外,晴***y,2024-02-24 20:55:39,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20702994989,5,"极致轻薄，颜值出众，这就是我对这台手机的全部。
前后双柔光灯加持以及还算可以得摄像头也能算是这抬机器得加分项，女孩子应该是很喜欢这些的。可惜其他外围配置一般，所以它在我这样的钢铁直男面前并不能成为主力机。不过Ｓ系列的定位就是这样，我也不会过多批评它，只需要做好自己就好。",2024-04-17 11:20:05,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/186880/10/38256/178529/661f3fe4F22d85cda/9bb17e8390e7fe1b.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/204172/14/34722/177566/661f3fe4Fb63d4104/4a2bd547aeccca36.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/173823/36/44819/160943/661f3fe4Fd0a78c94/0367c22fea8dff09.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/248730/10/7602/236610/661f3fe4F7b100618/4fa9910ec27d2623.jpg']",冰白玉,1,湖北,j***2,2024-04-13 12:20:57,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20221864295,5,"外形外观：好看，男女老少都适宜。
运行速度：运行速度很好
待机时间：待机时间还行，但充电速度非常快，这个重点表扬👍
拍照效果：拍照是vivo的强项，没毛病。
其他特色：屏幕大，因为给老爸买的，屏幕大就很适合老年人。另外屏保面部识别特别灵敏。",2023-12-07 17:04:17,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/234975/3/6572/106585/65718a90F524417a2/264c9dbecbb2b43b.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/235122/2/6752/51474/65718a90F4d929464/ceb8a1194f814904.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/128677/5/40046/133344/65718a90Fa3770269/1905d4cab6b98a27.jpg']",山海青,2,江苏,u***e,2023-11-18 20:40:04,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20226751076,5,外观精致美观，手感轻薄，拍照清晰好看，颜色不失真，运行速度很快，屏幕切换很流畅，充电速度很快，推荐推荐！,2023-12-09 09:27:57,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/233866/17/6284/148624/6573c29bFba853548/a50e4812da414872.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/96954/4/35060/128776/6573c29bF3c70219e/e3e7bb0449a77dcc.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/225693/30/7340/105724/6573c29cFdd4bb898/b182718634c3e560.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/236044/8/6793/117654/6573c29cF71823806/bed5cdfe40486a31.jpg']",冰白玉,1,天津,大***c,2023-11-30 19:22:00,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20300794159,5,"外形外观：长度很长，整体挺好看的
屏幕音效：使用良好
拍照效果：人像模式牌照美颜挺好看的，妈妈喜欢
运行速度：目前使用都正常，挺好
其他特色：充电特别快！
待机时间：待机时间没太注意，整体还行",2023-12-28 11:17:02,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/233203/33/9567/48595/658ce8acF49e36fa7/10bf58ad86a0b61e.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/246827/21/1042/110009/658ce8adF36630e44/4ab58255466aa8db.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/234981/3/10177/83507/658ce8acFa3d1ecab/b2b37c4ac4571ac5.jpg']",山海青,2,北京,Y***9,2023-11-11 16:24:47,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20306275424,5,"外形外观：外观设计很好的
屏幕音效：音效还可以啊，屏幕还是很好的
拍照效果：拍照效果也很好，尤其是拍照效果，优秀的就是这点
运行速度：运行速度很快，玩游戏也很棒",2023-12-29 21:58:45,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/224295/10/8876/15823/658ed095F18435a5d/329cfbdf98e5ef91.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/239340/1/1590/25852/658ed094Fe953dbe0/96b10a4df6cd1d5c.jpg']",冰白玉,1,辽宁,芥***_,2023-11-04 23:25:40,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20254402637,5,vivo手机真的很好用，之前用的就是这个品牌，给力，像素真的好，活动时买的，价钱挺好，还送了耳机🎧,2023-12-16 10:59:05,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/237387/17/8431/109696/657d1277F72308ba4/e4ae701e6bad20f1.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/202011/23/36518/112935/657d1278F49bdd510/6ad509c7f81a18a9.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/217831/37/34540/63881/657d1279F9ae590c9/64652b673f9fb952.jpg']",山海青,1,北京,我***8,2023-11-12 21:45:44,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20247203189,5,一直都是vivo粉，上一个手机还没用几个月，又换新的！以旧换新也是非常方便，直接上门取件！旧手机回收价格也非常合理！！新手机更是让我满意！,2023-12-14 14:13:10,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/232007/10/8430/187809/657a9cf3F4968ac69/a8aa893c9a450cca.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/226426/33/8251/182228/657a9cf4F5c779cdc/10d7bfb9e35129e4.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/230699/13/7974/60365/657a9cf5F2e61562c/d375c46aa6a0a1c3.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/227802/19/8216/193612/657a9cf6Ff9905f2c/f64a53cedf82e768.jpg']",冰白玉,1,北京,u***a,2023-12-12 13:27:31,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20257547751,5,"外形外观：简单大气
屏幕音效：效果很好，清晰不刺耳
拍照效果：清晰，
运行速度：超快
待机时间：很不错
其他特色：包装严实，配送快，服务好！值得信赖！",2023-12-17 09:23:31,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/236147/31/8797/52483/657e4d91F2938fabf/86a725cc129c2690.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/236900/1/8520/48511/657e4d92F92d08a81/cf62792fac272240.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/227131/21/8078/214803/657e4d93Fb63e9a34/c3e27db96426e312.jpg']",山海青,1,甘肃,阿***8,2023-10-25 12:52:42,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20249185687,5,"外形外观：手感不错，摸起来很舒服
屏幕音效：没有杂音，很清晰
拍照效果：像素好，拍的照片很清晰，完美
运行速度：反应快，
待机时间：时间还是比较长的
其他特色：总体是一次不错的购物体验，很不错，收到货很喜欢",2023-12-14 22:48:25,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/225868/6/8054/77446/657b15b8Fe767ee2f/979bc6064a6de412.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/231215/8/8347/81466/657b15b8F2f4ed81a/3da91e1eef901b74.jpg']",山海青,1,上海,j***a,2023-12-12 14:11:11,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20235954984,5,颜色很漂亮，适合女士用的，内存也够大，手机反应也很快，拍照也非常清晰，不玩游戏的用这款手机非常合适，客服也很有耐心，总体来说这次购物很满意，手机用一段时间看看再来评价吧。,2023-12-11 18:17:23,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/89129/15/33483/102637/6576e1b0F2f5e5637/ee1a6577d7581c10.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/238352/21/7290/86378/6576e1b1Fe416afa1/8944ad2b36049d50.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/227364/23/7368/84568/6576e1b2F35fe76eb/4629956da4b04000.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/237360/8/7620/81601/6576e1b2Fadc4beba/f3626132671e437b.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/227027/39/7579/93283/6576e1b3Fe4344708/922aa594d5d0d013.jpg']",山海青,4,内蒙古,j***b,2023-12-09 22:07:22,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20245623200,5,s17 pro收到货啦，精致，手感很好，电池很耐用。完全放电后充满100，放家里不动，一天后还有93。特地买了照相手机，拍照很牛，像素很高，完全不用p图，有了它，我也能拍出大片了,2023-12-14 00:11:23,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/238238/34/7402/246878/6579d7aaFa483c7e3/1da03c4d291e498a.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/235117/33/8287/126699/6579d7aaF3aed851a/43b50d858a33d286.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/232257/10/8323/131023/6579d7aaFb1253e8f/95b0371a6726bd9a.jpg']",冰白玉,1,江西,a***e,2023-11-17 11:34:51,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20221541672,5,手机真的很好看，浅蓝色的闪亮亮的，用着很顺畅，大小对于女生来说很合适，比较薄的一款手机，拿着就很舒服，真的很喜欢了,2023-12-07 15:25:20,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/231984/15/6627/119558/6571735eF6cc1f5f7/66ec4477d309b393.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/226286/30/6388/56361/6571735fF67de1103/81636c66cbe07aa0.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/238179/21/5621/56090/6571735fFe3581e4b/6b9f7d92200781c0.jpg']",山海青,2,广西,花***儿,2023-12-02 21:36:09,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20216214250,5,京东物流当天下单隔天就到了，手机突然坏了，物流很及时，拿到外观很喜欢，一只手能拿全，屏幕色调很喜欢很清晰，功能也很好，主要像素也很好，喜欢,2023-12-05 21:18:23,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/225997/23/6516/156090/656f231cF12d475cf/05708f4b4e94be74.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/227475/14/6035/127469/656f231dFc5fddf76/a6ef2d538aef9126.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/237552/32/6094/125809/656f231eF8f7ac19d/afe803fe4de4c283.jpg']",冰白玉,2,广东,斐***5,2023-12-02 18:53:08,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20216328768,5,用了一段时间才来评价的给先生买的，平时要求不多，用起来丝滑没错足够大就好了&hellip;所以选了最大内存，问了他他说各方面都很不错，不卡不顿一点毛病没有，拍照也挺不错足够了&hellip;充电也贼快，性价比算是很高了！满意&hellip;希望耐用啊&hellip;,2023-12-05 21:52:01,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/209001/22/39076/72814/656f2b00F4ce38bc9/6ca4720255221905.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/236588/1/5615/127994/656f2b00Ff02054da/456799c41b5578c7.jpg']",玄黑,1,广东,j***8,2023-11-11 21:51:39,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20255200139,5,vivo超级老用户，超级粉丝，啥都不用说了，不管是我自己的还是家人的还是帮朋友买的，大部分都是vivo。就是喜欢这个牌子，无脑支持！,2023-12-16 14:28:22,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/236745/16/8416/80929/657d4384Ff9a7f263/ca4a2d033c123c34.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/233897/13/8298/54997/657d4386F3fc43ecc/fcbfea05419067c7.jpg']",山海青,11,广东,i***2,2023-12-12 16:59:02,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20257073148,5,vivo S17 Pro是一款非常出色的智能手机，它拥有许多令人印象深刻的特点。首先，该手机的摄像头表现非常出色，可以拍摄出清晰、细节丰富、色彩鲜艳的照片和视频。其次，该手机的显示屏非常出色，具有高分辨率和宽色域，可以提供出色的观看体验。此外，该手机的性能也非常强大，可以轻松应对各种任务和应用程序。最后，该手机的外观设计非常时尚、优美，具有高质量的感觉。总的来说，vivo S17 Pro是一款非常出色的智能手机，非常适合那些注重高品质、高性能的用户。,2023-12-16 23:19:24,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/235383/37/8000/79214/657dbffbF42fe5623/c787029454806f84.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/232257/6/9031/50894/657dbffbFef20b8dc/95b0371a6726bd9a.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/229085/29/8331/41810/657dbffcFa3969b86/55fbe7d322ba9be9.jpg']",山海青,2,广东,吞***狗,2023-12-10 21:01:58,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20215309645,5,外观很好看，手感不错。用着还可以一点都不带卡，之前用的是15por，一样好用。值得信赖的vivo品牌,2023-12-05 17:03:17,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/194321/17/36025/19841/656ee753F5fb741fe/963adccd4020b5e1.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/207663/18/38694/32994/656ee754F64f8e516/dc178762beb9441f.jpg']",冰白玉,1,广东,8***7,2023-11-15 20:58:09,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20213091282,5,颜值确实是没的说，配置也是比较认可后购入的，暂时只用了几天，还没发现有什么不好的方面，京东配送给力，满意！,2023-12-04 22:27:30,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/236766/32/5236/50121/656de1ceF2e25edb9/3a742d8481bb41d5.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/224197/37/5946/151866/656de1d0F03ff1b18/3a98eefc8c9066a9.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/230544/38/6070/92762/656de1d1F30d2e293/bbfe9ccff62ad4de.jpg']",冰白玉,1,湖南,****s,2023-11-28 12:21:51,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20289661358,5,赶在双十一买的，拍照效果不错，闪充充电很快，送了一个有线耳机有点鸡肋，现在已经没有人还用有线耳机了，赠了一个小度音响，还没用，外貌还是挺炫酷的～,2023-12-25 09:04:43,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/227186/2/10429/34944/6588d52aFccc8801d/e4ccc2d7d6c204bb.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/224200/31/10722/67597/6588d52aF27081ba1/0e3dca0e2bdf961a.jpg']",山海青,1,辽宁,j***r,2023-10-25 13:35:07,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20271242336,4,"送的超级快，前一天晚上6点多下单的，第二天上午9点多就到了，不过快递盒有点破损了。用了两三天了，整体使用感不错。之前用的是华为的老机型，也没什么不适应的，就是这个手机比我之前的那个长了大约一厘米，对我来说有点大了。  外观挺好看的，就是曲面屏有点怕摔。
拍照效果：自我感觉比我之前的手机好，视频也拍得比较清晰，人像拍出来比较真实，自拍可以拍出毛孔。
不边充边玩的话大概四五十分钟充满，续航还不错，耗电速度比较慢",2023-12-20 12:32:50,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/236930/18/8918/202562/65826e6fF383bfd25/608b409fc38dfebd.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/227501/29/9615/296400/65826e70Fd7f01fe6/1097795b7af80009.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/239387/20/243/380521/65826e71Fa6909c0b/c6e37eae25db598f.jpg']",山海青,1,湖南,津***女,2023-12-17 17:08:24,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20249224686,5,待机一般，充电速度很快，拍照的话还是不错的，但是用了一段时间就觉得变模糊一点了，而且很容易发烫，都没有vivos6好用,2023-12-14 23:02:02,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/226546/34/8499/119763/657b18e4Fd6f52d1f/22e9d635d933a7e2.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/238381/37/7717/122108/657b18e6F8f251567/0389b033a240c939.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/233415/8/8310/292706/657b18e9F0fe06287/dc360f8a117f4886.jpg']",山海青,1,广西,j***1,2023-11-09 20:04:30,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,20252688191,5,京东自营的物流速度一直都是挺快的，使用体验感不错的，颜色也好看，性价比还可以，总体来说还是可以推荐的。,2023-12-15 20:47:04,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/234457/13/8729/38244/657c4ac7F1289a0e8/0f10964daafeee24.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/231713/2/8430/17678/657c4ac7F4a00b957/4610f8a9a1eb5e85.jpg']",山海青,3,天津,心***莲,2023-12-10 22:07:14,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
100052820590,19326160508,5,S17 Pro是vivo旗下最具创新意识的家族系列手机，超薄外形，曲面玻璃，后背磨砂，内存和存储空间都是一级棒的，符合我个人买手机最看重的点之一，而且CPU也是当前最强大的存在，关键性价比高，功能性强大，基本上已经满足我这个老用户的需求，从外观看很美💙，材质做工都不错💜，感觉买值了，还有物流超级快，点赞！,2023-07-12 04:01:59,"['//img30.360buyimg.com/n0/s128x96_jfs/t1/96576/28/41437/61567/64adb532F1981c98e/c8378814ea0db526.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/127092/29/38072/64319/64adb533F9db81bd0/0f1e08f1560829e6.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/218494/18/35258/56922/64adb533F20a19faa/dc6fcdeb26e06c2a.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/119674/24/38479/39197/64adb534F28460cc5/f0aea8f3a6371ee2.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/135872/2/32515/32670/64adb534F0fbf0459/058e8f751f85178f.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/75171/13/24307/56526/64adb535Fa7268c32/ee356220c6315b96.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/113896/31/39155/42669/64adb536F0336169f/c0a0eded71e5fc16.jpg', '//img30.360buyimg.com/n0/s128x96_jfs/t1/220439/35/33312/62430/64adb536F7b3e8ecc/d67abcde3c07525e.jpg']",玄黑,9,湖南,天***1,2023-06-30 10:40:29,vivo S17 Pro 12GB+512GB 山海青 前置5000万广角柔光 专业长焦人像镜头 天玑8200芯片 快充 拍照手机
